vehicle_number,total_violations,unique_hotspots,unique_junctions,first_seen,last_seen,vehicle_type_mode,approved_violations,active_days,repeat_violation_flag,chronic_offender_flag,approval_rate
FKN00GL12439,5,1,1,2023-11-10 05:36:46+00:00,2024-02-28 05:46:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL12447,5,1,1,2024-01-01 03:56:46+00:00,2024-04-04 04:42:46+00:00,PASSENGER AUTO,1,3,1,1,0.19999999996
FKN00GL12508,5,1,1,2024-01-29 05:04:46+00:00,2024-02-15 04:43:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL129235,5,1,1,2023-11-11 06:38:46+00:00,2024-01-14 05:31:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL131127,5,1,1,2023-11-26 01:17:46+00:00,2024-01-27 03:37:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL133711,5,1,1,2023-11-15 02:13:46+00:00,2024-03-10 02:17:46+00:00,SCOOTER,1,2,1,1,0.19999999996
FKN00GL13923,5,1,1,2023-12-01 05:51:46+00:00,2024-01-24 05:57:46+00:00,SCOOTER,1,2,1,1,0.19999999996
FKN00GL14062,5,1,1,2024-01-22 02:22:46+00:00,2024-01-24 05:19:46+00:00,MOTOR CYCLE,1,2,1,1,0.19999999996
FKN00GL14119,5,1,1,2024-01-30 21:06:46+00:00,2024-02-22 21:11:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL1440,5,1,1,2024-01-02 07:00:46+00:00,2024-03-15 04:29:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL14486,5,1,1,2024-01-24 02:01:46+00:00,2024-04-08 02:10:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL14692,5,1,1,2023-11-21 02:16:46+00:00,2024-03-20 22:21:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL154497,5,1,1,2023-11-28 22:34:46+00:00,2024-01-19 02:10:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL15637,5,1,1,2024-01-18 05:34:46+00:00,2024-02-13 05:24:46+00:00,GOODS AUTO,1,5,1,1,0.19999999996
FKN00GL159302,5,1,1,2023-12-19 20:28:46+00:00,2023-12-26 22:11:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL161564,5,1,1,2023-11-29 07:51:46+00:00,2024-01-06 06:25:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL16312,5,1,1,2024-01-12 00:02:46+00:00,2024-04-02 22:39:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL16827,5,1,1,2023-12-22 06:47:46+00:00,2024-03-16 03:05:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL1715,5,1,1,2024-02-11 03:45:46+00:00,2024-03-15 02:36:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL17320,5,1,1,2023-11-15 02:46:46+00:00,2024-02-23 01:04:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL1736,5,1,1,2024-03-14 05:31:46+00:00,2024-03-25 00:40:46+00:00,CAR,1,3,1,1,0.19999999996
FKN00GL17395,5,1,1,2024-01-12 22:31:46+00:00,2024-04-01 22:12:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL176565,5,1,1,2024-01-02 05:17:46+00:00,2024-01-21 05:27:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL18034,5,1,1,2024-01-12 00:14:46+00:00,2024-04-04 02:15:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL18095,5,1,1,2023-11-27 03:14:46+00:00,2024-03-29 23:06:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL18211,5,1,1,2024-01-01 22:06:46+00:00,2024-03-12 21:30:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL1876,5,1,1,2024-02-27 05:52:46+00:00,2024-03-15 05:24:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL18836,5,1,1,2023-12-22 04:15:46+00:00,2024-01-22 22:32:46+00:00,MINI LORRY,1,5,1,1,0.19999999996
FKN00GL19246,5,1,1,2024-01-08 20:54:46+00:00,2024-02-28 20:50:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL198716,5,1,1,2024-01-18 05:48:46+00:00,2024-01-22 08:40:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL20315,5,1,1,2024-03-12 22:22:46+00:00,2024-04-03 23:07:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL20475,5,1,1,2023-11-10 21:02:46+00:00,2024-04-06 21:05:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL20648,5,1,1,2023-11-29 04:04:46+00:00,2023-12-08 23:22:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL20709,5,1,1,2024-01-01 21:47:46+00:00,2024-02-05 22:37:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL22287,5,1,1,2024-01-13 07:38:46+00:00,2024-03-06 21:37:46+00:00,LGV,1,5,1,1,0.19999999996
FKN00GL22645,5,1,1,2023-12-13 17:07:46+00:00,2024-03-04 19:22:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL23214,5,1,1,2023-11-29 21:20:46+00:00,2024-04-06 04:47:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL23363,5,1,1,2023-11-14 19:53:46+00:00,2024-03-29 23:28:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL23448,5,1,1,2023-11-15 02:22:46+00:00,2024-02-13 00:35:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL23650,5,1,1,2024-03-11 21:40:46+00:00,2024-03-16 21:55:46+00:00,GOODS AUTO,1,4,1,1,0.19999999996
FKN00GL23955,5,1,1,2024-01-07 20:31:46+00:00,2024-03-24 00:33:46+00:00,LGV,1,4,1,1,0.19999999996
FKN00GL24104,5,1,1,2023-12-06 03:44:46+00:00,2024-04-03 02:49:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL24202,5,1,1,2024-01-16 02:56:46+00:00,2024-03-30 05:00:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL24494,5,1,1,2023-12-01 05:51:46+00:00,2024-02-19 22:35:46+00:00,MOPED,1,5,1,1,0.19999999996
FKN00GL2468,5,1,1,2024-01-10 01:13:46+00:00,2024-03-13 23:37:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL25148,5,1,1,2023-11-23 03:28:46+00:00,2024-02-05 03:22:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL25283,5,1,1,2023-11-23 19:32:46+00:00,2024-02-11 20:17:46+00:00,PRIVATE BUS,1,5,1,1,0.19999999996
FKN00GL26240,5,1,1,2024-02-08 00:25:46+00:00,2024-03-13 19:55:46+00:00,JEEP,1,5,1,1,0.19999999996
FKN00GL26394,5,1,1,2023-11-30 23:55:46+00:00,2024-03-16 02:16:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL26509,5,1,1,2023-12-11 22:30:46+00:00,2024-03-05 00:20:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL26737,5,1,1,2023-12-10 06:13:46+00:00,2024-02-08 05:22:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL27387,5,1,1,2024-02-05 22:39:46+00:00,2024-03-14 05:26:46+00:00,SCOOTER,1,2,1,1,0.19999999996
FKN00GL27499,5,1,1,2023-12-03 19:41:46+00:00,2024-03-06 20:46:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL27781,5,1,1,2024-01-14 04:28:46+00:00,2024-03-04 06:39:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL2868,5,1,1,2024-01-05 22:09:46+00:00,2024-03-11 22:50:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL28969,5,1,1,2023-12-18 09:48:46+00:00,2024-03-20 05:42:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL29035,5,1,1,2023-12-25 23:15:46+00:00,2024-04-03 03:55:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL29574,5,1,1,2024-02-07 21:13:46+00:00,2024-03-20 23:39:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL29673,5,1,1,2023-11-21 01:35:46+00:00,2024-03-03 05:48:46+00:00,PASSENGER AUTO,1,4,1,1,0.19999999996
FKN00GL29949,5,1,1,2024-01-10 05:30:46+00:00,2024-03-31 04:21:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL30834,5,1,1,2023-12-23 03:29:46+00:00,2024-02-23 02:41:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL31180,5,1,1,2024-01-01 05:08:46+00:00,2024-02-19 06:26:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL31403,5,1,1,2024-01-06 02:46:46+00:00,2024-04-07 01:11:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL3190,5,1,1,2024-01-16 04:46:46+00:00,2024-02-01 04:09:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL32157,5,1,1,2024-01-12 03:08:46+00:00,2024-04-03 02:46:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL3220,5,1,1,2024-01-30 00:17:46+00:00,2024-02-23 23:16:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL3221,5,1,1,2023-12-30 01:06:46+00:00,2024-03-22 03:53:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL3228,5,1,1,2023-12-20 21:46:46+00:00,2024-03-24 06:10:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL3253,5,1,1,2024-01-08 00:36:46+00:00,2024-03-13 03:57:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL32649,5,1,1,2023-12-29 05:20:46+00:00,2024-03-27 02:49:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL3429,5,1,1,2024-03-12 21:29:46+00:00,2024-03-28 07:57:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL3523,5,1,1,2024-01-30 02:56:46+00:00,2024-03-12 03:34:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL35396,5,1,1,2024-03-13 23:51:46+00:00,2024-03-13 23:51:46+00:00,PASSENGER AUTO,1,1,1,1,0.19999999996
FKN00GL35962,5,1,1,2023-12-21 22:56:46+00:00,2024-03-31 19:25:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL36020,5,1,1,2024-01-09 04:22:46+00:00,2024-03-22 06:28:46+00:00,MOPED,1,5,1,1,0.19999999996
FKN00GL36502,5,1,1,2023-12-08 01:03:46+00:00,2024-04-01 23:08:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL36589,5,1,1,2024-01-30 21:25:46+00:00,2024-03-25 22:10:46+00:00,MOPED,1,3,1,1,0.19999999996
FKN00GL36619,5,1,1,2023-12-05 03:56:46+00:00,2024-04-02 03:21:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL36833,5,1,1,2023-12-16 05:14:46+00:00,2024-02-23 22:45:46+00:00,LGV,1,5,1,1,0.19999999996
FKN00GL37299,5,1,1,2023-12-13 03:40:46+00:00,2024-03-20 03:56:46+00:00,LGV,1,5,1,1,0.19999999996
FKN00GL37389,5,1,1,2024-02-27 19:20:46+00:00,2024-04-04 21:43:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL39726,5,1,1,2023-11-25 04:27:46+00:00,2024-03-19 05:47:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL40176,5,1,1,2024-01-01 05:52:46+00:00,2024-04-04 06:13:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL4046,5,1,1,2024-01-03 21:42:46+00:00,2024-01-31 21:13:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL40881,5,1,1,2023-12-14 00:21:46+00:00,2024-03-06 01:02:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL4119,5,1,1,2024-03-05 00:55:46+00:00,2024-03-30 06:10:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL41698,5,1,1,2024-02-19 03:00:46+00:00,2024-04-02 04:18:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL41933,5,1,1,2023-12-12 02:33:46+00:00,2024-02-23 01:53:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL42808,5,1,1,2024-02-17 02:22:46+00:00,2024-03-12 00:37:46+00:00,CAR,1,2,1,1,0.19999999996
FKN00GL4410,5,1,1,2023-11-21 18:49:46+00:00,2024-03-29 17:20:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL44348,5,1,1,2023-11-15 05:27:46+00:00,2024-03-16 03:07:46+00:00,LGV,1,4,1,1,0.19999999996
FKN00GL44934,5,1,1,2024-01-04 18:55:46+00:00,2024-04-05 19:15:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL4562,5,1,1,2023-12-19 03:13:46+00:00,2024-03-28 03:03:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL4620,5,1,1,2024-01-15 18:32:46+00:00,2024-03-24 18:07:46+00:00,LGV,1,4,1,1,0.19999999996
FKN00GL4639,5,1,1,2024-01-29 04:57:46+00:00,2024-03-28 21:35:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL4640,5,1,1,2024-01-30 01:12:46+00:00,2024-02-23 02:59:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL48173,5,1,1,2024-01-02 23:50:46+00:00,2024-03-02 00:27:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL48269,5,1,1,2023-12-07 21:49:46+00:00,2024-04-04 00:29:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL48704,5,1,1,2024-01-18 20:17:46+00:00,2024-02-21 20:26:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL4882,5,1,1,2023-12-18 02:10:46+00:00,2024-04-02 08:02:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL49605,5,1,1,2023-12-21 19:42:46+00:00,2024-03-04 19:13:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL49727,5,1,1,2023-11-18 05:15:46+00:00,2024-03-22 04:21:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL50116,5,1,1,2023-11-26 00:47:46+00:00,2024-04-03 22:34:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL5012,5,1,1,2023-11-30 22:21:46+00:00,2024-03-11 23:43:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL50337,5,1,1,2024-02-23 02:37:46+00:00,2024-04-03 21:47:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL50516,5,1,1,2024-02-15 21:51:46+00:00,2024-03-13 22:14:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL5087,5,1,1,2023-11-17 04:13:46+00:00,2024-03-28 03:55:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL5099,5,1,1,2024-01-17 01:00:46+00:00,2024-03-28 00:50:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL5175,5,1,1,2024-02-01 21:29:46+00:00,2024-03-15 21:26:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL5375,5,1,1,2024-02-27 22:29:46+00:00,2024-03-21 06:06:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL53960,5,1,1,2023-12-04 22:19:46+00:00,2024-02-29 18:47:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL54262,5,1,1,2024-01-29 22:06:46+00:00,2024-03-02 00:14:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL55283,5,1,1,2024-01-30 00:28:46+00:00,2024-03-12 03:28:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL5583,5,1,1,2023-12-26 03:07:46+00:00,2024-03-12 01:15:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL57375,5,1,1,2023-11-21 03:24:46+00:00,2024-03-01 23:47:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL57691,5,1,1,2023-11-15 23:22:46+00:00,2024-02-24 00:41:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL58747,5,1,1,2023-11-25 03:10:46+00:00,2024-03-03 03:59:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL5978,5,1,1,2024-01-20 05:42:46+00:00,2024-04-06 03:14:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL60886,5,1,1,2024-02-17 05:19:46+00:00,2024-03-11 23:06:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL61979,5,1,1,2023-11-15 07:37:46+00:00,2024-03-20 06:27:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL6239,5,1,1,2023-12-22 23:54:46+00:00,2024-02-02 05:11:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL6596,5,1,1,2024-02-29 00:42:46+00:00,2024-04-01 03:56:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL66147,5,1,1,2024-02-27 21:30:46+00:00,2024-03-12 03:13:46+00:00,SCOOTER,1,3,1,1,0.19999999996
FKN00GL66186,5,1,1,2023-12-12 21:34:46+00:00,2024-04-07 21:58:46+00:00,LGV,1,5,1,1,0.19999999996
FKN00GL66250,5,1,1,2024-01-05 19:34:46+00:00,2024-04-07 21:47:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL66435,5,1,1,2024-02-27 23:19:46+00:00,2024-03-25 21:51:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL66523,5,1,1,2023-11-17 04:49:46+00:00,2024-03-11 05:01:46+00:00,PASSENGER AUTO,1,3,1,1,0.19999999996
FKN00GL66614,5,1,1,2024-01-10 04:37:46+00:00,2024-03-12 22:25:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL6755,5,1,1,2024-01-20 19:29:46+00:00,2024-03-05 19:43:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL68619,5,1,1,2023-11-28 22:13:46+00:00,2024-03-26 22:11:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL68631,5,1,1,2023-11-11 03:13:46+00:00,2024-03-23 20:51:46+00:00,MOTOR CYCLE,1,5,1,1,0.19999999996
FKN00GL68737,5,1,1,2024-01-15 02:07:46+00:00,2024-03-02 02:13:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL71280,5,1,1,2024-01-20 04:10:46+00:00,2024-04-07 01:21:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL7174,5,1,1,2024-01-03 05:48:46+00:00,2024-02-02 22:10:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL7272,5,1,1,2023-12-30 21:39:46+00:00,2024-03-20 03:29:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL72888,5,1,1,2023-12-06 08:34:46+00:00,2023-12-07 04:37:46+00:00,SCOOTER,1,2,1,1,0.19999999996
FKN00GL76404,5,1,1,2023-12-21 01:54:46+00:00,2024-03-19 23:30:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL7728,5,1,1,2023-11-17 05:57:46+00:00,2024-03-23 03:23:46+00:00,CAR,1,5,1,1,0.19999999996
FKN00GL78219,5,1,1,2023-12-19 04:03:46+00:00,2024-03-05 23:51:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL78653,5,1,1,2023-12-01 18:48:46+00:00,2024-03-29 19:17:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL79298,5,1,1,2023-11-15 02:27:46+00:00,2024-02-23 22:51:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL79544,5,1,1,2023-12-05 20:32:46+00:00,2024-03-07 21:00:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL83142,5,1,1,2023-11-25 04:47:46+00:00,2024-03-10 06:35:46+00:00,PASSENGER AUTO,1,5,1,1,0.19999999996
FKN00GL8498,5,1,1,2024-02-03 19:17:46+00:00,2024-03-14 23:49:46+00:00,PASSENGER AUTO,1,3,1,1,0.19999999996
FKN00GL85007,5,1,1,2023-12-18 22:29:46+00:00,2024-01-17 22:41:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL88001,5,1,1,2024-03-15 20:07:46+00:00,2024-03-29 19:45:46+00:00,CAR,1,4,1,1,0.19999999996
FKN00GL88425,5,1,1,2023-12-06 01:25:46+00:00,2023-12-12 22:37:46+00:00,SCOOTER,1,2,1,1,0.19999999996
FKN00GL89435,5,1,1,2023-11-22 22:17:46+00:00,2023-12-27 21:38:46+00:00,TEMPO,1,4,1,1,0.19999999996
FKN00GL89467,5,1,1,2024-01-05 00:15:46+00:00,2024-03-22 03:59:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL89727,5,1,1,2024-03-14 03:02:46+00:00,2024-03-14 03:02:46+00:00,MAXI-CAB,1,1,1,1,0.19999999996
FKN00GL89729,5,1,1,2024-03-14 03:03:46+00:00,2024-03-14 03:03:46+00:00,MAXI-CAB,1,1,1,1,0.19999999996
FKN00GL90168,5,1,1,2024-01-02 00:45:46+00:00,2024-03-22 05:40:46+00:00,MOTOR CYCLE,1,4,1,1,0.19999999996
FKN00GL90271,5,1,1,2023-12-05 20:21:46+00:00,2024-03-14 20:08:46+00:00,LGV,1,5,1,1,0.19999999996
FKN00GL96210,5,1,1,2023-11-29 09:06:46+00:00,2024-02-04 04:55:46+00:00,SCOOTER,1,4,1,1,0.19999999996
FKN00GL96630,5,1,1,2023-11-12 02:36:46+00:00,2024-03-28 02:45:46+00:00,SCOOTER,1,5,1,1,0.19999999996
FKN00GL96723,5,1,1,2023-11-18 09:21:46+00:00,2024-02-04 09:17:46+00:00,PASSENGER AUTO,1,4,1,1,0.19999999996
FKN00GL43390,5,5,2,2024-01-14 01:24:46+00:00,2024-04-02 05:31:46+00:00,CAR,0,5,1,1,0.0
FKN00GL37846,5,4,1,2023-12-20 23:44:46+00:00,2024-04-01 22:01:46+00:00,BUS (BMTC/KSRTC),0,5,1,1,0.0
FKN00GL44902,5,4,3,2023-12-22 04:32:46+00:00,2024-02-18 08:07:46+00:00,PASSENGER AUTO,0,4,1,1,0.0
FKN00GL104235,5,3,2,2023-12-20 05:27:46+00:00,2024-01-21 07:53:46+00:00,PASSENGER AUTO,0,3,1,1,0.0
FKN00GL12340,5,3,3,2023-11-21 20:42:46+00:00,2024-03-28 03:09:46+00:00,PASSENGER AUTO,0,5,1,1,0.0
FKN00GL26357,5,3,1,2024-02-08 01:44:46+00:00,2024-02-27 01:08:46+00:00,CAR,0,4,1,1,0.0
FKN00GL32394,5,3,2,2023-12-19 02:52:46+00:00,2024-02-24 01:30:46+00:00,CAR,0,4,1,1,0.0
FKN00GL33620,5,3,3,2024-02-11 21:13:46+00:00,2024-04-05 19:53:46+00:00,SCOOTER,0,5,1,1,0.0
FKN00GL40983,5,3,3,2023-12-14 05:50:46+00:00,2024-04-01 22:12:46+00:00,GOODS AUTO,0,5,1,1,0.0
FKN00GL42292,5,3,3,2024-02-11 08:17:46+00:00,2024-04-07 22:10:46+00:00,SCHOOL VEHICLE,0,5,1,1,0.0
FKN00GL42500,5,3,3,2023-11-16 23:57:46+00:00,2024-04-05 21:19:46+00:00,CAR,0,5,1,1,0.0
FKN00GL4510,5,3,2,2024-01-05 22:47:46+00:00,2024-03-11 19:38:46+00:00,CAR,0,5,1,1,0.0
FKN00GL66558,5,3,1,2023-11-29 21:23:46+00:00,2024-03-04 21:05:46+00:00,CAR,0,5,1,1,0.0
FKN00GL71220,5,3,2,2023-12-15 22:12:46+00:00,2024-03-01 22:04:46+00:00,BUS (BMTC/KSRTC),0,5,1,1,0.0
FKN00GL74411,5,3,3,2024-02-17 05:32:46+00:00,2024-03-08 03:34:46+00:00,PASSENGER AUTO,0,3,1,1,0.0
FKN00GL7628,5,3,3,2024-01-12 23:11:46+00:00,2024-04-01 22:47:46+00:00,CAR,0,5,1,1,0.0
FKN00GL8442,5,3,1,2024-01-19 05:10:46+00:00,2024-04-04 00:14:46+00:00,PASSENGER AUTO,0,4,1,1,0.0
FKN00GL108793,5,2,2,2023-11-25 06:36:46+00:00,2023-12-13 02:32:46+00:00,MOTOR CYCLE,0,4,1,1,0.0
FKN00GL13541,5,2,2,2023-12-19 19:30:46+00:00,2024-04-06 19:22:46+00:00,CAR,0,4,1,1,0.0
FKN00GL14156,5,2,2,2024-01-30 03:56:46+00:00,2024-04-05 04:08:46+00:00,SCOOTER,0,5,1,1,0.0
FKN00GL14380,5,2,2,2023-11-26 00:46:46+00:00,2024-03-31 08:19:46+00:00,PASSENGER AUTO,0,5,1,1,0.0
FKN00GL155476,5,2,2,2023-11-25 06:36:46+00:00,2024-01-14 03:52:46+00:00,SCOOTER,0,4,1,1,0.0
FKN00GL16899,5,2,1,2024-02-14 22:32:46+00:00,2024-03-12 03:27:46+00:00,MOTOR CYCLE,0,4,1,1,0.0
FKN00GL21292,5,2,2,2024-02-12 04:09:46+00:00,2024-03-30 05:53:46+00:00,PASSENGER AUTO,0,3,1,1,0.0
FKN00GL21837,5,2,2,2023-11-19 20:07:46+00:00,2024-02-21 19:59:46+00:00,PASSENGER AUTO,0,4,1,1,0.0
FKN00GL22669,5,2,2,2024-02-03 03:07:46+00:00,2024-04-01 19:10:46+00:00,LGV,0,4,1,1,0.0
FKN00GL2823,5,2,2,2024-02-25 22:38:46+00:00,2024-03-27 21:56:46+00:00,PASSENGER AUTO,0,5,1,1,0.0
FKN00GL28316,5,2,1,2024-01-02 03:13:46+00:00,2024-03-18 21:50:46+00:00,BUS (BMTC/KSRTC),0,5,1,1,0.0
FKN00GL28372,5,2,1,2024-02-08 22:36:46+00:00,2024-03-26 22:23:46+00:00,CAR,0,3,1,1,0.0
FKN00GL29012,5,2,1,2023-11-27 22:48:46+00:00,2024-03-07 23:55:46+00:00,SCOOTER,0,5,1,1,0.0
FKN00GL29271,5,2,2,2024-02-09 06:31:46+00:00,2024-03-10 03:42:46+00:00,SCOOTER,0,4,1,1,0.0
FKN00GL29959,5,2,2,2024-01-26 23:06:46+00:00,2024-03-30 03:49:46+00:00,SCOOTER,0,5,1,1,0.0
FKN00GL3055,5,2,2,2023-12-29 21:26:46+00:00,2024-04-05 21:03:46+00:00,SCOOTER,0,4,1,1,0.0
FKN00GL33869,5,2,2,2024-03-03 00:18:46+00:00,2024-04-02 01:06:46+00:00,SCOOTER,0,3,1,1,0.0
FKN00GL35941,5,2,2,2023-11-19 04:23:46+00:00,2024-04-01 03:06:46+00:00,PASSENGER AUTO,0,5,1,1,0.0
FKN00GL36464,5,2,2,2023-11-10 21:43:46+00:00,2024-04-07 20:19:46+00:00,CAR,0,5,1,1,0.0
FKN00GL36901,5,2,1,2024-02-13 22:22:46+00:00,2024-03-07 22:17:46+00:00,CAR,0,5,1,1,0.0
FKN00GL38860,5,2,2,2024-02-17 22:13:46+00:00,2024-04-01 19:23:46+00:00,CAR,0,5,1,1,0.0
FKN00GL39172,5,2,1,2024-03-07 04:32:46+00:00,2024-03-30 06:57:46+00:00,SCOOTER,0,5,1,1,0.0
FKN00GL40869,5,2,2,2023-11-29 04:37:46+00:00,2024-04-02 03:36:46+00:00,MOTOR CYCLE,0,4,1,1,0.0
