stage5_rank,st_dbscan_cluster_id,cluster_label,records_total,lambda_hr_peak_window,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,link_length_m,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,junction_degree,betweenness_centrality,criticality_factor,growth_pct_change,growth_multiplier,vehicle_width_avg_m,dominant_vehicle_type,unique_vehicles,unique_vehicle_types,geometry_source,centroid_lat,centroid_lon
711,59,"JUNCTION::BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",16,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.78125,CAR,16,4,fallback,12.99438113125,77.554484425
712,86,"JUNCTION::BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",52,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.6846153846153844,CAR,44,6,fallback,12.989725098076924,77.5530097826923
713,108,"JUNCTION::BTP117 - 9th Cross, Kanakapura Road (Cluster 108)",25,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.668,GOODS AUTO,21,5,fallback,12.910554523999998,77.573330684
714,135,JUNCTION::BTP032 - Windsor Circle (Cluster 135),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8117647058823529,SCOOTER,17,2,fallback,12.99139198235294,77.58854887058823
715,141,POLICE_STATION::Rajajinagar (Cluster 141),24,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8875,CAR,23,7,fallback,13.0175650125,77.53148268333334
716,142,JUNCTION::BTP032 - Windsor Circle (Cluster 142),36,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8138888888888889,SCOOTER,36,2,fallback,12.994120711111112,77.58913407222222
717,167,POLICE_STATION::Banaswadi (Cluster 167),31,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.6451612903225807,PASSENGER AUTO,31,4,fallback,13.000624403225807,77.67700862580645
718,168,"JUNCTION::BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",22,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8863636363636365,CAR,22,3,fallback,12.992348931818183,77.55087959090909
719,191,POLICE_STATION::Byatarayanapura (Cluster 191),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8352941176470589,SCOOTER,17,2,fallback,12.935764752941177,77.51808434117648
720,203,POLICE_STATION::Hulimavu (Cluster 203),16,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,5.999999997,6.999999997,1.75,CAR,15,4,fallback,12.8930964625,77.63719799375
721,215,"JUNCTION::BTP101 - Blood Bank Circle, KH Road (Cluster 215)",22,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8090909090909091,SCOOTER,21,2,fallback,12.961984781818181,77.59634661818183
722,236,POLICE_STATION::Banashankari (Cluster 236),18,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,15.999999983999999,16.999999984,0.9333333333333333,SCOOTER,15,3,fallback,12.934945572222222,77.53664699444444
723,237,POLICE_STATION::Bellandur (Cluster 237),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.6647058823529413,CAR,17,4,fallback,12.926217570588236,77.67632845882353
724,238,POLICE_STATION::Mahadevapura (Cluster 238),23,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8304347826086957,SCOOTER,23,2,fallback,12.98669929130435,77.69011605652173
725,245,POLICE_STATION::Hebbala (Cluster 245),18,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8111111111111112,SCOOTER,18,2,fallback,13.049344461111112,77.59341987777778
726,248,POLICE_STATION::Chikkajala (Cluster 248),45,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.8157894736627425,1.0,1.4044444444444444,MAXI-CAB,45,4,fallback,13.121505706666666,77.63126636
727,256,POLICE_STATION::Hulimavu (Cluster 256),22,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.705882352899654,1.0,1.1272727272727272,SCOOTER,21,5,fallback,12.87301984951381,77.59418228147916
728,271,POLICE_STATION::K.R. Pura (Cluster 271),26,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.9038461538461539,SCOOTER,26,4,fallback,13.003437761538462,77.72347213846155
729,274,POLICE_STATION::Ashok Nagar (Cluster 274),16,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.9,SCOOTER,15,3,fallback,12.97010110625,77.60671581875
730,280,POLICE_STATION::HAL Old Airport (Cluster 280),29,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,3.7999999992399998,4.79999999924,1.8551724137931034,MAXI-CAB,29,5,fallback,12.956665155172415,77.70864234827586
731,293,POLICE_STATION::Yeshwanthpura (Cluster 293),16,0.0,6.0,9.999999998333333,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.68125,CAR,15,6,fallback,13.018468015550821,77.5584636781076
732,308,POLICE_STATION::Mahadevapura (Cluster 308),44,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.9954545454545454,SCOOTER,44,5,fallback,12.977897886363637,77.71304812954546
733,316,POLICE_STATION::HSR Layout (Cluster 316),44,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,19.99999999,20.99999999,1.2704545454545455,SCOOTER,42,7,fallback,12.89206713191548,77.63809091456743
734,318,JUNCTION::BTP109 - Dewan Madhava Rao Junction (Cluster 318),16,0.0,1.0,59.999999939999995,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8125,SCOOTER,15,2,fallback,12.94038320625,77.57297240625
735,322,POLICE_STATION::Rajajinagar (Cluster 322),37,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.9428571428302042,1.0,1.9,CAR,29,3,fallback,13.016862375675675,77.53122201621622
736,329,JUNCTION::BTP172 - Nanjappa Circle (Cluster 329),29,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8482758620689655,SCOOTER,29,2,fallback,12.961923765517243,77.59893316896552
737,330,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 330),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.655,CAR,20,6,fallback,12.994346920000002,77.60966346500001
738,333,POLICE_STATION::Yelahanka (Cluster 333),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.875,CAR,20,6,fallback,13.097199470000001,77.599387865
739,334,POLICE_STATION::Bellandur (Cluster 334),29,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.696551724137931,MAXI-CAB,29,5,fallback,12.927180793103448,77.67959842758621
740,337,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 337),16,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.625,CAR,16,2,fallback,13.00706583125,77.62165196875
741,343,POLICE_STATION::HAL Old Airport (Cluster 343),29,0.0,1.0,59.999999939999995,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.2307692307514793,1.2307692307514793,1.6379310344827587,CAR,25,10,fallback,12.951430770678888,77.69995355500728
742,346,POLICE_STATION::Yeshwanthpura (Cluster 346),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.105,MOTOR CYCLE,20,4,fallback,13.03337946,77.55820538
743,352,POLICE_STATION::K.G. Halli (Cluster 352),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.86,CAR,17,5,fallback,13.034617975,77.62393448499999
744,353,POLICE_STATION::HAL Old Airport (Cluster 353),25,0.0,13.0,4.615384615029586,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.888,CAR,24,3,fallback,12.945086756,77.698481756
745,361,JUNCTION::BTP009 - Prakash Nagar Junction (Cluster 361),26,0.0,73.0,0.8219178082079189,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.146153846153846,SCOOTER,24,6,fallback,12.992648780769231,77.55835077307692
746,380,POLICE_STATION::HAL Old Airport (Cluster 380),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.9300000000000002,CAR,20,4,fallback,12.947282724999999,77.698679835
747,386,POLICE_STATION::Yelahanka (Cluster 386),15,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8333333333333334,SCOOTER,15,2,fallback,13.09304188,77.59408651333334
748,387,POLICE_STATION::Yelahanka (Cluster 387),22,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.19999999998,1.19999999998,1.7909090909090908,OTHERS,22,8,fallback,13.097766004545456,77.59889065454546
749,414,JUNCTION::BTP172 - Nanjappa Circle (Cluster 414),37,0.0,8.0,7.4999999990625,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.7666666666411112,1.0,0.9945945945945945,SCOOTER,36,4,fallback,12.961831437837837,77.59887463513513
750,435,POLICE_STATION::Jayanagara (Cluster 435),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.0294117647058822,SCOOTER,17,4,fallback,12.931514905882352,77.59253861764707
751,443,POLICE_STATION::Adugodi (Cluster 443),28,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.2285714285714284,CAR,28,3,fallback,12.932530407142858,77.631524175
752,447,POLICE_STATION::Shivajinagar (Cluster 447),26,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8730769230769232,SCOOTER,24,3,fallback,12.987883069230769,77.60206920769231
753,458,POLICE_STATION::Shivajinagar (Cluster 458),11,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.7909090909090908,CAR,11,4,fallback,12.990306354545455,77.60117986363636
754,460,JUNCTION::BTP105 - Shivasankara Circle (Cluster 460),28,0.0,271.0,0.22140221402132323,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.85,SCOOTER,26,3,fallback,12.956830403571429,77.57509123571428
755,461,POLICE_STATION::Banashankari (Cluster 461),25,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,4.2499999989375,5.2499999989375,0.912,SCOOTER,21,4,fallback,12.935012928,77.53643564
756,462,POLICE_STATION::Wilson Garden (Cluster 462),18,0.0,102.0,0.58823529411188,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.5714285713469388,1.5714285713469387,1.261111111111111,CAR,16,4,fallback,12.946016894444446,77.58746107222221
757,463,POLICE_STATION::Bellandur (Cluster 463),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.855,MAXI-CAB,20,2,fallback,12.928055245,77.67964854499999
758,465,POLICE_STATION::K.G. Halli (Cluster 465),33,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.9,CAR,28,4,fallback,13.035110854545454,77.62496108484848
759,474,"JUNCTION::BTP101 - Blood Bank Circle, KH Road (Cluster 474)",71,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.5208333333224827,1.0,0.8478873239436621,SCOOTER,58,3,fallback,12.962032549295774,77.5961991056338
760,475,POLICE_STATION::Kodigehalli (Cluster 475),27,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.5259259259259257,CAR,27,5,fallback,13.06328417037037,77.59178204074072
761,478,POLICE_STATION::Yelahanka (Cluster 478),23,0.0,3.0,19.999999993333333,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.873913043478261,MAXI-CAB,22,2,fallback,13.119675404347825,77.60996100434782
762,479,"JUNCTION::BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",43,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.40740740739231823,1.0,1.9000000000000001,CAR,40,7,fallback,12.993197772093025,77.55322868372093
763,494,POLICE_STATION::Rajajinagar (Cluster 494),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8823529411764706,CAR,16,4,fallback,13.016540447058825,77.53117730588235
764,495,POLICE_STATION::Bellandur (Cluster 495),21,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8714285714285712,MAXI-CAB,21,3,fallback,12.922878847619048,77.6701661952381
765,504,POLICE_STATION::K.R. Pura (Cluster 504),27,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.0518518518518518,MOTOR CYCLE,27,5,fallback,13.034500385185185,77.73410875555555
766,506,POLICE_STATION::Banaswadi (Cluster 506),46,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8130434782608695,SCOOTER,46,2,fallback,12.991537626086958,77.65180846304348
767,518,POLICE_STATION::Banashankari (Cluster 518),65,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.599999999976,1.599999999976,0.9107692307692308,SCOOTER,48,5,fallback,12.934943792307692,77.53651307846154
768,519,POLICE_STATION::Banaswadi (Cluster 519),19,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8368421052631579,SCOOTER,19,2,fallback,13.00349817368421,77.66278950526315
769,529,POLICE_STATION::Chikkabanavara (Cluster 529),19,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8315789473684211,SCOOTER,19,2,fallback,13.085203484210528,77.48646901578948
770,531,JUNCTION::BTP172 - Nanjappa Circle (Cluster 531),40,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8300000000000001,SCOOTER,40,2,fallback,12.961864695,77.59901637499999
771,546,POLICE_STATION::Yeshwanthpura (Cluster 546),15,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.5599999999999998,CAR,15,6,fallback,13.018934973333334,77.55768452
772,569,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 569),18,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.4055555555555557,CAR,18,3,fallback,12.994382755555556,77.61031861111111
773,570,POLICE_STATION::Adugodi (Cluster 570),18,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8722222222222222,MOTOR CYCLE,18,2,fallback,12.93812131111111,77.62134601111111
774,592,POLICE_STATION::HSR Layout (Cluster 592),15,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8066666666666664,CAR,15,6,fallback,12.89691066,77.63540667333334
775,616,JUNCTION::BTP009 - Prakash Nagar Junction (Cluster 616),23,0.0,85.0,0.7058823529328719,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,-0.35714285711734695,1.0,1.1217391304347826,SCOOTER,22,5,fallback,12.992591665217391,77.5577632173913
776,622,JUNCTION::BTP018 - Dhobi Ghat Junction (Cluster 622),20,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.535,CAR,20,6,fallback,12.98856413,77.54790541999999
777,625,POLICE_STATION::Sheshadripuram (Cluster 625),17,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.8352941176470587,CAR,17,2,fallback,12.986801870588236,77.57441133529412
778,627,POLICE_STATION::Banashankari (Cluster 627),18,0.0,94.4,0.635593220338983,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,0.8277777777777778,SCOOTER,15,2,fallback,12.934975305555556,77.5364884611111
779,636,POLICE_STATION::Sheshadripuram (Cluster 636),25,0.0,7.0,8.571428570204082,0.0,road,2,7.0,250.0,3199.999999542857,3199.999999542857,3.1252778143198157e-13,0.49999999999998335,0.0,4,0.0,1.0,0.0,1.0,1.036,SCOOTER,24,3,fallback,12.996384352,77.56333186399999
