ccs_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,risk_band,ccs_score,ccs_raw_product,delay_minutes_per_vehicle,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,capacity_loss_pct,base_capacity_pcu_hr,effective_capacity_pcu_hr,junction_degree,betweenness_centrality,growth_pct_change,growth_multiplier,criticality_factor,road_class,lane_count,carriageway_width_m,link_length_m,dominant_vehicle_type,dominant_violation_tag,records_total,distinct_days,unique_vehicles,unique_vehicle_types,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,geometry_source,mappls_address,priority_message,physical_hotspot_key
640,703,BTP058 - Subbanna Junction,BTP058 - Subbanna Junction (Cluster 703),Watch,0.42200344624502234,0.004220034462450223,60.0,0.0075471698113207,0.4,94.4,0.635593220338983,0.0118742138177958,0.0029939981981935,3600.0,3589.2216064875,5,0.0001572104399187,-0.749999999953125,1.0,1.315327238753012,secondary,2,7.0,67.94539804853437,CAR,['NO PARKING'],20,5,20,5,0,0,osmnx,,BTP058 - Subbanna Junction (Cluster 703) | Watch | CCS=0.422,BTP058 - SUBBANNA JUNCTION|12.98356|77.57722
641,696,BTP171 - Indian Express (Balekundri),BTP171 - Indian Express (Balekundri) (Cluster 696),Watch,0.42136935121248065,0.004213693512124806,16.00753571837366,0.0075471698113207,0.5,16.0,3.749999999765625,0.0020125786159413,0.0002603573925302,5700.0,5698.515962863577,4,0.0291331059094711,-0.8,1.0,1.4287221033344202,primary,3,10.5,125.44478642864478,PASSENGER AUTO,['WRONG PARKING'],24,4,23,5,1,0,osmnx,,BTP171 - Indian Express (Balekundri) (Cluster 696) | Watch | CCS=0.421,BTP171 - INDIAN EXPRESS (BALEKUNDRI)|12.98931|77.59917
642,373,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 373),Watch,0.42097900098757424,0.004209790009875742,60.0,0.0132075471698113,1.5,94.4,0.635593220338983,0.0207798741811428,0.0054361635129756,3400.0,3381.5170440568777,4,0.0006414893958854,-0.8,1.0,1.239964174749517,tertiary,2,7.0,5.107289424516664,CAR,['NO PARKING'],16,4,16,3,0,0,osmnx,,BTP054 - Shivananda Circle (Cluster 373) | Watch | CCS=0.421,BTP054 - SHIVANANDA CIRCLE|12.98728|77.58019
643,395,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 395),Watch,0.42046681876455433,0.004204668187645543,60.0,0.0037735849056603,0.5,94.4,0.635593220338983,0.0059371069088979,0.0006898352791427,3300.0,3297.723543579828,3,0.0169317735640719,0.0,1.0,1.2693164329404703,unclassified,2,7.0,37.2838595266391,SCOOTER,['NO PARKING'],15,4,15,2,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 395) | Watch | CCS=0.42,POLICE_STATION::JEEVANBHEEMANAGAR|12.97168|77.6581
644,694,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 694),Watch,0.41960156696973994,0.004196015669697399,60.0,0.0056603773584905,3.0,326.0,0.1840490797540366,0.0307547168141257,0.0039541778757634,4400.0,4382.601617347637,2,0.0,0.0,1.0,1.0785714285602042,motorway,2,7.0,16.10467662286898,SCOOTER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",18,1,17,3,1,0,osmnx,,POLICE_STATION::Electronic City (Cluster 694) | Watch | CCS=0.42,POLICE_STATION::ELECTRONIC CITY|12.84078|77.67671
645,508,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 508),Watch,0.41669009010906505,0.00416690090109065,60.0,0.0056603773584905,0.75,94.4,0.635593220338983,0.0089056603633469,0.001564380550608,6300.0,6290.144402532168,4,0.0003652688829227,0.0,1.0,1.2381342044551098,trunk,3,10.5,241.2692116603309,CAR,['NO PARKING'],18,4,16,6,2,0,osmnx,,POLICE_STATION::HSR Layout (Cluster 508) | Watch | CCS=0.417,POLICE_STATION::HSR LAYOUT|12.89724|77.63495
646,255,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 255),Watch,0.41665681265077414,0.004166568126507742,60.0,0.0094339622641509,1.25,94.4,0.635593220338983,0.0148427672722448,0.0040514696378404,3000.0,2987.8455910874745,2,0.0,-0.59999999997,1.0,1.0785714285602042,residential,2,7.0,67.33661877153322,CAR,['NO PARKING'],28,4,27,6,1,0,osmnx,,POLICE_STATION::K.G. Halli (Cluster 255) | Watch | CCS=0.417,POLICE_STATION::K.G. HALLI|13.03573|77.62504
647,243,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 243),Watch,0.4114144697934579,0.004114144697934579,60.0,0.0037735849056603,0.4,94.4,0.635593220338983,0.0059371069088979,0.000748374820543,6800.0,6794.911051221307,6,6.372091525877607e-06,0.0,1.0,1.3928993581241351,tertiary,4,14.0,284.66212699742334,CAR,['WRONG PARKING'],17,5,17,5,0,0,osmnx,,POLICE_STATION::Basavanagudi (Cluster 243) | Watch | CCS=0.411,POLICE_STATION::BASAVANAGUDI|12.94183|77.56704
648,609,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 609),Watch,0.4090086235662378,0.004090086235662378,60.0,0.0113207547169811,5.0,94.4,0.635593220338983,0.0178113207266938,0.0014206648675095,6300.0,6291.049811335689,4,0.0126898271801026,0.0,1.0,1.3197848224111068,trunk,3,10.5,1486.4370115515912,SCOOTER,['NO PARKING'],16,1,16,2,0,0,osmnx,,POLICE_STATION::Kamakshipalya (Cluster 609) | Watch | CCS=0.409,POLICE_STATION::KAMAKSHIPALYA|12.98706|77.51935
649,332,BTP106 - VV Puram College,BTP106 - VV Puram College (Cluster 332),Watch,0.40881616367433526,0.004088161636743352,60.0,0.0037735849056603,0.3333333333333333,94.4,0.635593220338983,0.0059371069088979,0.0012368972727878,3600.0,3595.547169818962,3,0.0001268303671893,-0.6666666666296296,1.0,1.1579831126173505,secondary,2,7.0,67.71780945618099,CAR,['WRONG PARKING'],24,3,24,4,0,0,osmnx,,BTP106 - VV Puram College (Cluster 332) | Watch | CCS=0.409,BTP106 - VV PURAM COLLEGE|12.95173|77.57685
650,698,"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",Watch,0.40680002241715413,0.004068000224171541,60.0,0.0037735849056603,1.0,94.4,0.635593220338983,0.0059371069088979,0.0009423979222455,3000.0,2997.172806234262,4,0.0016889904417227,0.0,1.0,1.24690390481041,residential,2,7.0,238.84955032718076,SCOOTER,['WRONG PARKING'],18,2,18,4,0,0,osmnx,,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698) | Watch | CCS=0.407","BTP001 - 10TH CROSS, DR. RAJKUMAR ROAD|13.0042|77.55334"
651,196,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 196),Watch,0.40442974307447016,0.004044297430744702,60.0,0.0018867924528301,0.5,94.4,0.635593220338983,0.0029685534544489,0.0002321832881748,6800.0,6798.421153641411,6,0.0149836192180164,0.0,1.0,1.4921241298092556,tertiary,4,14.0,134.10310205800457,SCOOTER,['WRONG PARKING'],20,2,20,3,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 196) | Watch | CCS=0.404,POLICE_STATION::HAL OLD AIRPORT|12.93706|77.70241
652,445,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 445),Watch,0.40441537735887007,0.004044153773588701,60.0,0.0150943396226415,1.6666666666666667,94.4,0.635593220338983,0.0237484276355917,0.0038902186219321,3600.0,3585.99521296204,4,0.0002565249573372,0.0,1.0,1.2374137722490284,secondary,2,7.0,47.47340519897885,PASSENGER AUTO,['NO PARKING'],15,3,15,3,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 445) | Watch | CCS=0.404,POLICE_STATION::JEEVANBHEEMANAGAR|12.97817|77.63923
653,192,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 192),Watch,0.4002882680260671,0.004002882680260671,60.0,0.0037735849056603,1.0,94.4,0.635593220338983,0.0059371069088979,0.0013305480662632,3800.0,3794.9439173491983,4,0.0003479869983298,0.0,1.0,1.2380197113818143,primary,2,7.0,238.551078802209,MAXI-CAB,['WRONG PARKING'],16,2,16,6,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 192) | Watch | CCS=0.4,POLICE_STATION::HAL OLD AIRPORT|12.95918|77.71606
654,273,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 273),Watch,0.39841323342840473,0.003984132334284047,60.0,0.0056603773584905,0.5,94.4,0.635593220338983,0.0089056603633469,0.0014603070410313,3400.0,3395.034956061492,3,0.0087162810149505,0.0,1.0,1.21488851534101,tertiary,2,7.0,689.4638755236219,SCOOTER,['NO PARKING'],23,4,23,4,0,0,osmnx,,POLICE_STATION::Hebbala (Cluster 273) | Watch | CCS=0.398,POLICE_STATION::HEBBALA|13.07144|77.59298
655,126,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 126),Watch,0.397273340339328,0.00397273340339328,60.0,0.0113207547169811,1.6666666666666667,94.4,0.635593220338983,0.0178113207266938,0.0041729379985221,3400.0,3385.8120108060207,4,0.004174846329265,0.0,1.0,1.2633727846252611,tertiary,2,7.0,480.7520512059127,PASSENGER AUTO,['NO PARKING'],15,3,15,3,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 126) | Watch | CCS=0.397,POLICE_STATION::HAL OLD AIRPORT|12.93253|77.68827
656,503,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 503),Watch,0.3967516318438612,0.003967516318438612,13.002707864973951,0.0169811320754716,0.4285714285714285,13.0,4.615384615029586,0.0036792452825047,0.0004805544860078,5700.0,5697.260839430755,4,0.0444155376013146,-0.2499999999791666,1.0,1.5299687331462861,primary,3,10.5,105.68366231566388,SCOOTER,['NO PARKING'],21,7,20,5,1,0,osmnx,,BTP192 - Urvashi Theater (Cluster 503) | Watch | CCS=0.397,BTP192 - URVASHI THEATER|12.95519|77.58562
657,538,"BTP089 - Police Quarters, Sultan Road","BTP089 - Police Quarters, Sultan Road (Cluster 538)",Watch,0.3956537409703034,0.003956537409703034,60.0,0.0094339622641509,2.5,94.4,0.635593220338983,0.0148427672722448,0.0039889937041226,3600.0,3585.6396226661545,5,0.0049841341353319,0.0,1.0,1.347305772429721,secondary,2,7.0,134.43275788211793,LGV,"['PARKING IN A MAIN ROAD', 'NO PARKING']",16,2,15,5,1,0,osmnx,,"BTP089 - Police Quarters, Sultan Road (Cluster 538) | Watch | CCS=0.396","BTP089 - POLICE QUARTERS, SULTAN ROAD|12.96031|77.5626"
658,727,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 727),Watch,0.39413138700660305,0.003941313870066031,60.0,0.0037735849056603,1.0,94.4,0.635593220338983,0.0059371069088979,0.0008731039573689,3300.0,3297.1187569416816,6,2.4458533129631216e-05,0.0,1.0,1.3930191814149957,unclassified,2,7.0,221.23892620645685,SCOOTER,['NO PARKING'],17,2,17,3,0,0,osmnx,,POLICE_STATION::Halasur (Cluster 727) | Watch | CCS=0.394,POLICE_STATION::HALASUR|12.97139|77.61844
659,577,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),Watch,0.39387062666456024,0.0039387062666456025,5.001944042740809,0.0377358490566037,20.0,5.0,11.9999999976,0.0031446540884171,0.000853548967028,3400.0,3397.097933513104,4,0.0018794773596099,0.0,1.0,1.248165887121093,tertiary,2,7.0,430.6617429371603,CAR,['WRONG PARKING'],20,1,19,2,1,0,osmnx,,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577) | Watch | CCS=0.394,BTP028 - VIJAYANAGAR BUS STAND JUNCTION|12.97356|77.54014
660,371,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 371),Watch,0.39294497352075125,0.003929449735207513,11.004896639542427,0.0094339622641509,1.0,11.0,5.454545454049587,0.0017295597482678,0.0002034291705239,6800.0,6798.616681641437,6,0.0007996974864976,-0.8,1.0,1.3981551658519016,tertiary,4,14.0,284.6621269974234,CAR,['WRONG PARKING'],30,4,28,6,2,0,osmnx,,POLICE_STATION::Basavanagudi (Cluster 371) | Watch | CCS=0.393,POLICE_STATION::BASAVANAGUDI|12.9424|77.56747
661,231,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 231),Watch,0.38982266924842895,0.0038982266924842894,60.0,0.0037735849056603,1.0,94.4,0.635593220338983,0.0059371069088979,0.0007050314455938,3800.0,3797.3208805077434,4,0.0024293438031006,0.0,1.0,1.2518087710136991,primary,2,7.0,171.76544369017682,SCOOTER,['WRONG PARKING'],16,2,16,2,0,0,osmnx,,POLICE_STATION::Kamakshipalya (Cluster 231) | Watch | CCS=0.39,POLICE_STATION::KAMAKSHIPALYA|12.98935|77.50076
662,535,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 535),Watch,0.38753774195546137,0.003875377419554614,60.0,0.0094339622641509,0.75,94.4,0.635593220338983,0.0148427672722448,0.0024636974247211,5700.0,5685.956924680088,4,0.0444155376013146,0.0,1.0,1.5299687331462861,primary,3,10.5,35.82590088708114,CAR,['NO PARKING'],14,4,14,2,0,0,osmnx,,BTP192 - Urvashi Theater (Cluster 535) | Watch | CCS=0.388,BTP192 - URVASHI THEATER|12.95528|77.58564
663,517,"BTP210 - 50th cross, 12th Main , Rajajinagar","BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",Watch,0.38447272774118246,0.0038447272774118245,60.0,0.0018867924528301,0.2,94.4,0.635593220338983,0.0029685534544489,0.0006963824647359,3000.0,2997.910852606792,8,0.0041633894374306,-0.8,1.0,1.5775825965679522,residential,2,7.0,90.3491225650429,CAR,['WRONG PARKING'],19,5,19,6,0,0,osmnx,,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517) | Watch | CCS=0.384","BTP210 - 50TH CROSS, 12TH MAIN , RAJAJINAGAR|12.9872|77.55577"
664,536,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 536),Watch,0.38285949874369707,0.0038285949874369706,60.0,0.0037735849056603,0.2,94.4,0.635593220338983,0.0059371069088979,0.0014889887169157,3400.0,3394.937438363485,6,0.0017767837027459,0.0,1.0,1.4046283952715082,tertiary,2,7.0,212.8016089396459,CAR,['NO PARKING'],18,5,18,4,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 536) | Watch | CCS=0.383,POLICE_STATION::HAL OLD AIRPORT|12.93095|77.68571
665,525,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 525),Watch,0.38260969146885393,0.0038260969146885395,60.0,0.0169811320754716,5.0,69.0,0.869565217378702,0.0195283018646179,0.0025340296466334,3600.0,3590.877493273117,6,0.0053114922919037,0.0,1.0,1.4280459599127615,secondary,2,7.0,43.18300816574651,SCOOTER,['NO PARKING'],12,1,11,3,1,0,osmnx,,POLICE_STATION::Bellandur (Cluster 525) | Watch | CCS=0.383,POLICE_STATION::BELLANDUR|12.90376|77.67593
666,466,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 466),Watch,0.3805681049787891,0.0038056810497878913,60.0,0.0094339622641509,1.3333333333333333,94.4,0.635593220338983,0.0148427672722448,0.0017669961038488,3800.0,3793.285414806373,4,0.0048755833034289,0.0,1.0,1.2680151909156503,primary,2,7.0,93.94278231983571,SCOOTER,['NO PARKING'],15,3,13,2,2,0,osmnx,,POLICE_STATION::Sheshadripuram (Cluster 466) | Watch | CCS=0.381,POLICE_STATION::SHESHADRIPURAM|12.98835|77.57226
667,744,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 744),Watch,0.3804782469284348,0.003804782469284348,60.0,0.0075471698113207,1.0,94.4,0.635593220338983,0.0118742138177958,0.0031890745679898,4200.0,4186.60588681544,3,0.052030380068421,0.0,1.0,1.5018458949602358,trunk,2,7.0,147.30821602923103,CAR,"['NO PARKING', 'PARKING IN A MAIN ROAD']",15,4,15,4,0,0,osmnx,,POLICE_STATION::Malleshwaram (Cluster 744) | Watch | CCS=0.38,POLICE_STATION::MALLESHWARAM|13.01535|77.55496
668,704,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 704),Watch,0.374948725451602,0.00374948725451602,60.0,0.0018867924528301,0.3333333333333333,65.0,0.9230769230627218,0.0020440251550497,0.0003608864927009,6300.0,6297.726415096984,6,0.0008266662375011,0.0,1.0,1.3983338347446799,trunk,3,10.5,747.9219496253924,CAR,['NO PARKING'],26,3,25,3,1,0,osmnx,,POLICE_STATION::Bellandur (Cluster 704) | Watch | CCS=0.375,POLICE_STATION::BELLANDUR|12.92581|77.67627
669,415,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 415),Watch,0.3724074733791716,0.003724074733791716,60.0,0.0037735849056603,0.5,94.4,0.635593220338983,0.0059371069088979,0.0010794739835844,3300.0,3296.43773585517,3,0.0169317735640719,0.0,1.0,1.2693164329404703,unclassified,2,7.0,37.2838595266391,SCOOTER,['NO PARKING'],22,2,22,4,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 415) | Watch | CCS=0.372,POLICE_STATION::JEEVANBHEEMANAGAR|12.97175|77.6581
670,669,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 669),Watch,0.3695808854761887,0.0036958088547618872,60.0,0.0094339622641509,0.6,94.4,0.635593220338983,0.0148427672722448,0.0036919824472598,4200.0,4184.493673722505,2,0.0,-0.29999999997,1.0,1.0785714285602042,trunk,2,7.0,426.8873044315197,CAR,['NO PARKING'],17,5,17,6,0,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 669) | Watch | CCS=0.37,POLICE_STATION::YESHWANTHPURA|13.01874|77.55796
671,461,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 461),Watch,0.3692398431448332,0.003692398431448332,60.0,0.0,0.0,94.4,0.635593220338983,0.0,3.33288951992472e-13,3000.0,3000.0,4,0.000173333762416,4.2499999989375,5.2499999989375,1.2368626277528099,residential,2,7.0,116.7601603977935,SCOOTER,['NO PARKING'],25,5,21,4,4,0,osmnx,,POLICE_STATION::Banashankari (Cluster 461) | Watch | CCS=0.369,POLICE_STATION::BANASHANKARI|12.93501|77.53644
672,22,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 22),Watch,0.3685411043634696,0.003685411043634696,60.0,0.0018867924528301,1.0,94.4,0.635593220338983,0.0029685534544489,0.0004264350599594,3400.0,3398.5501207971374,4,0.0147516493406501,0.0,1.0,1.333444464360514,tertiary,2,7.0,281.5793173574476,SCOOTER,['WRONG PARKING'],18,1,18,4,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 22) | Watch | CCS=0.369,POLICE_STATION::HAL OLD AIRPORT|12.9569|77.70346
673,752,"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",Watch,0.3667387034884127,0.003667387034884127,60.0,0.0094339622641509,0.75,94.4,0.635593220338983,0.0148427672722448,0.0032512728308755,3600.0,3588.295417809845,4,0.0052881923208697,0.0,1.0,1.2707487396916717,secondary,2,7.0,141.53526930316633,CAR,['NO PARKING'],12,4,12,5,0,0,osmnx,,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752) | Watch | CCS=0.367","BTP062 - BASAVA MANTAPA, DR. RAJKUMAR ROAD|12.98005|77.55467"
674,121,BTP067 - Jai Muni Rao Circle,BTP067 - Jai Muni Rao Circle (Cluster 121),Watch,0.3645310033394072,0.003645310033394072,3.0013209424374927,0.0490566037735849,3.6,3.0,19.999999993333333,0.0024528301893742,0.0004238761850021,3800.0,3798.389270497991,4,0.0001388987223519,-0.7599999999696,1.0,1.236634494441029,primary,2,7.0,139.67143148213535,SCOOTER,['NO PARKING'],31,5,29,6,2,0,osmnx,,BTP067 - Jai Muni Rao Circle (Cluster 121) | Watch | CCS=0.365,BTP067 - JAI MUNI RAO CIRCLE|12.97821|77.54391
675,236,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 236),Watch,0.36208531099922764,0.0036208531099922764,60.0,0.0,0.0,94.4,0.635593220338983,0.0,3.33288951992472e-13,3000.0,3000.0,6,0.0001121874295919,8.0,9.0,1.3936003883382801,residential,2,7.0,92.21753703917642,SCOOTER,['NO PARKING'],18,4,15,3,3,0,osmnx,,POLICE_STATION::Banashankari (Cluster 236) | Watch | CCS=0.362,POLICE_STATION::BANASHANKARI|12.93495|77.53665
676,387,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 387),Watch,0.3609794138876188,0.003609794138876188,60.0,0.0,0.0,94.4,0.635593220338983,0.0,2.94098079223204e-13,3400.0,3400.0,6,0.0114970553203874,0.19999999998,1.19999999998,1.4690255253870899,tertiary,2,7.0,49.60031877891846,OTHERS,['WRONG PARKING'],22,4,22,8,0,0,osmnx,,POLICE_STATION::Yelahanka (Cluster 387) | Watch | CCS=0.361,POLICE_STATION::YELAHANKA|13.09777|77.59889
677,204,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 204),Watch,0.35920423486998665,0.0035920423486998664,60.0,0.0018867924528301,0.3333333333333333,94.4,0.635593220338983,0.0029685534544489,0.000495642407389,3000.0,2998.5130727788323,4,6.436456086745057e-06,-0.7692307691715976,1.0,1.235756927421132,residential,2,7.0,30.35239789502993,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",16,3,16,5,0,0,osmnx,,POLICE_STATION::Electronic City (Cluster 204) | Watch | CCS=0.359,POLICE_STATION::ELECTRONIC CITY|12.84256|77.64427
678,189,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 189),Watch,0.356952516200936,0.00356952516200936,60.0,0.0018867924528301,0.5,94.4,0.635593220338983,0.0029685534544489,0.0008004492352184,3400.0,3397.2784726012565,3,0.0195965629308257,0.0,1.0,1.2869707531417713,tertiary,2,7.0,362.9195387394715,CAR,['NO PARKING'],24,2,24,6,0,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 189) | Watch | CCS=0.357,POLICE_STATION::KODIGEHALLI|13.05053|77.59279
679,501,POLICE_STATION::Kengeri,POLICE_STATION::Kengeri (Cluster 501),Watch,0.35598536423737437,0.0035598536423737436,14.668635217656156,0.0283018867924528,12.0,14.666666666666666,4.0909090906301655,0.0069182389924912,0.0008235998802347,3400.0,3397.199760408201,6,0.0021565024295834,0.0,1.0,1.407144044753473,tertiary,2,7.0,41.29719218587978,SCOOTER,['NO PARKING'],15,1,11,2,3,0,osmnx,,POLICE_STATION::Kengeri (Cluster 501) | Watch | CCS=0.356,POLICE_STATION::KENGERI|12.91723|77.50023
680,79,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",Watch,0.3554474336722171,0.0035544743367221707,60.0,0.0018867924528301,0.5,94.4,0.635593220338983,0.0029685534544489,0.0008057502235292,3400.0,3397.260449241,6,0.0008192964952817,0.0,1.0,1.398285009951784,tertiary,2,7.0,77.98256323788593,CAR,['WRONG PARKING'],15,2,13,6,2,0,osmnx,,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79) | Watch | CCS=0.355","BTP011 - RR KALYANA MANTAPA, DR. RAJKUMAR ROAD|12.99264|77.55264"
681,656,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 656),Watch,0.35467703773371473,0.0035467703773371475,27.506309284668376,0.0075471698113207,0.2857142857142857,27.5,2.181818181738843,0.0034591194953957,0.0009166666663867,4200.0,4196.150000002175,3,0.0080063077263021,0.0,1.0,1.2101849181529747,trunk,2,7.0,426.8873044315197,CAR,['NO PARKING'],20,7,18,3,1,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 656) | Watch | CCS=0.355,POLICE_STATION::YESHWANTHPURA|13.01838|77.55847
682,440,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 440),Watch,0.34825087767875845,0.0034825087767875844,60.0,0.0018867924528301,0.5,94.4,0.635593220338983,0.0029685534544489,0.0006431865819993,3400.0,3397.8131656222017,5,0.0011023074694159,0.0,1.0,1.3215885387222353,tertiary,2,7.0,115.44595367313946,PASSENGER AUTO,['WRONG PARKING'],18,2,18,3,0,0,osmnx,,POLICE_STATION::Malleshwaram (Cluster 440) | Watch | CCS=0.348,POLICE_STATION::MALLESHWARAM|13.00185|77.56901
683,602,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 602),Watch,0.34805789037209206,0.0034805789037209204,1.001220197348032,0.0924528301886792,5.5,1.0,59.99999994,0.0015408805046598,0.000242305127113,6300.0,6298.473477700188,4,0.003814533517529,8.0,9.0,1.2609856999909632,trunk,3,10.5,1781.3542851225627,CAR,['NO PARKING'],88,8,87,8,1,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 602) | Watch | CCS=0.348,POLICE_STATION::HAL OLD AIRPORT|12.94754|77.69894
