id,st_dbscan_cluster_id,canonical_vehicle_number,canonical_vehicle_type,service_date,created_datetime_ist,created_datetime_ist_naive,prev_created_datetime_ist,gap_minutes,gap_hours,latitude,longitude,junction_name,police_station,severity_score,hotspot_unit
FKID183468,230,FKN00GL150925,MOTOR CYCLE,2023-12-15,2023-12-15 07:46:46+05:30,2023-12-15 07:46:46,2023-12-15 07:45:46,1.0,0.016666666666666666,12.9717067,77.658025,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID196039,230,FKN00GL159172,SCOOTER,2023-12-19,2023-12-19 07:59:46+05:30,2023-12-19 07:59:46,2023-12-19 06:38:46,81.0,1.35,12.9716677,77.6580752,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID196031,230,FKN00GL160605,CAR,2023-12-19,2023-12-19 07:57:46+05:30,2023-12-19 07:57:46,2023-12-19 06:39:46,78.0,1.3,12.9718077,77.6582192,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID198401,230,FKN00GL162291,CAR,2023-12-20,2023-12-20 04:32:46+05:30,2023-12-20 04:32:46,2023-12-20 04:31:46,1.0,0.016666666666666666,12.9717165,77.6581031,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID229407,230,FKN00GL185080,SCOOTER,2024-01-08,2024-01-08 01:10:46+05:30,2024-01-08 01:10:46,2024-01-08 01:02:46,8.0,0.13333333333333333,12.9716769,77.6580943,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID229408,230,FKN00GL185083,SCOOTER,2024-01-08,2024-01-08 01:10:46+05:30,2024-01-08 01:10:46,2024-01-08 01:02:46,8.0,0.13333333333333333,12.9716769,77.6580943,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID194413,230,FKN00GL18558,SCOOTER,2023-12-19,2023-12-19 12:59:46+05:30,2023-12-19 12:59:46,2023-12-19 08:02:46,297.0,4.95,12.9716968,77.6580533,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID254287,230,FKN00GL20790,CAR,2024-01-19,2024-01-19 10:28:46+05:30,2024-01-19 10:28:46,2024-01-19 09:03:46,85.0,1.4166666666666667,12.9720783,77.6580233,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID234816,230,FKN00GL22454,SCOOTER,2024-01-04,2024-01-04 10:04:46+05:30,2024-01-04 10:04:46,2024-01-04 05:59:46,245.0,4.083333333333333,12.97171,77.6580633,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID263194,230,FKN00GL6855,MOTOR CYCLE,2024-01-24,2024-01-24 07:59:46+05:30,2024-01-24 07:59:46,2024-01-24 07:33:46,26.0,0.43333333333333335,12.9717966,77.6581349,No Junction,Jeevanbheemanagar,5,POLICE_STATION::Jeevanbheemanagar
FKID249942,230,FKN00GL87739,MOTOR CYCLE,2024-01-18,2024-01-18 13:55:46+05:30,2024-01-18 13:55:46,2024-01-18 11:26:46,149.0,2.4833333333333334,12.9716549,77.6580654,No Junction,Jeevanbheemanagar,1,POLICE_STATION::Jeevanbheemanagar
FKID249434,232,FKN00GL115928,SCOOTER,2024-01-17,2024-01-17 09:23:46+05:30,2024-01-17 09:23:46,2024-01-17 01:39:46,464.0,7.733333333333333,12.9912567,77.5885417,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID248126,232,FKN00GL11641,SCOOTER,2024-01-18,2024-01-18 02:39:46+05:30,2024-01-18 02:39:46,2024-01-18 01:18:46,81.0,1.35,12.9911265,77.5885251,"BTP033 - Sophia High School, Sankey Road",High ground,2,"JUNCTION::BTP033 - Sophia High School, Sankey Road"
FKID254500,232,FKN00GL2378,MOTOR CYCLE,2024-01-20,2024-01-20 07:49:46+05:30,2024-01-20 07:49:46,2024-01-20 07:09:46,40.0,0.6666666666666666,12.9913662,77.5885419,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID248119,232,FKN00GL2996,SCOOTER,2024-01-18,2024-01-18 02:35:46+05:30,2024-01-18 02:35:46,2024-01-18 01:19:46,76.0,1.2666666666666666,12.9912731,77.5885266,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID248753,234,FKN00GL53283,MAXI-CAB,2024-01-17,2024-01-17 06:33:46+05:30,2024-01-17 06:33:46,2024-01-17 05:32:46,61.0,1.0166666666666666,12.9270138,77.6803686,No Junction,Bellandur,2,POLICE_STATION::Bellandur
FKID248756,234,FKN00GL53283,MAXI-CAB,2024-01-17,2024-01-17 06:57:46+05:30,2024-01-17 06:57:46,2024-01-17 06:33:46,24.0,0.4,12.9280862,77.6803089,No Junction,Bellandur,1,POLICE_STATION::Bellandur
FKID248970,239,FKN00GL15652,PASSENGER AUTO,2024-01-17,2024-01-17 08:17:46+05:30,2024-01-17 08:17:46,2024-01-17 00:52:46,445.0,7.416666666666667,12.9246529,77.6183802,BTP137 - Madiwala Traffic PS Junction,Madiwala,1,JUNCTION::BTP137 - Madiwala Traffic PS Junction
FKID150958,240,FKN00GL125653,MOTOR CYCLE,2023-11-13,2023-11-13 11:09:46+05:30,2023-11-13 11:09:46,2023-11-13 10:33:46,36.0,0.6,12.9576743,77.7010153,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID150948,240,FKN00GL125670,MOTOR CYCLE,2023-11-13,2023-11-13 11:09:46+05:30,2023-11-13 11:09:46,2023-11-13 10:33:46,36.0,0.6,12.9576743,77.7010153,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID161286,240,FKN00GL131849,SCOOTER,2023-12-08,2023-12-08 09:49:46+05:30,2023-12-08 09:49:46,2023-12-08 09:31:46,18.0,0.3,12.9586383,77.7010667,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID197104,240,FKN00GL160479,MOPED,2023-12-21,2023-12-21 08:29:46+05:30,2023-12-21 08:29:46,2023-12-21 07:51:46,38.0,0.6333333333333333,12.9578226,77.7010391,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID195860,240,FKN00GL160479,MOPED,2023-12-21,2023-12-21 08:30:46+05:30,2023-12-21 08:30:46,2023-12-21 08:29:46,1.0,0.016666666666666666,12.9578226,77.7010391,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID282494,240,FKN00GL166638,MOPED,2023-11-25,2023-11-25 09:09:46+05:30,2023-11-25 09:09:46,2023-11-25 09:08:46,1.0,0.016666666666666666,12.957575,77.7009862,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID204193,240,FKN00GL166638,SCOOTER,2023-11-25,2023-11-25 09:30:46+05:30,2023-11-25 09:30:46,2023-11-25 09:09:46,21.0,0.35,12.9579969,77.7009948,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID220613,240,FKN00GL175168,MOTOR CYCLE,2023-12-31,2023-12-31 08:02:46+05:30,2023-12-31 08:02:46,2023-12-31 07:56:46,6.0,0.1,12.9590621,77.7011109,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID216740,240,FKN00GL175943,MOTOR CYCLE,2024-01-01,2024-01-01 04:05:46+05:30,2024-01-01 04:05:46,2024-01-01 04:01:46,4.0,0.06666666666666667,12.9568695,77.7036786,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID019556,240,FKN00GL18358,MOTOR CYCLE,2024-01-11,2024-01-11 11:51:46+05:30,2024-01-11 11:51:46,2024-01-11 11:23:46,28.0,0.4666666666666667,12.9585628,77.7010581,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID187412,240,FKN00GL5362,CAR,2023-12-13,2023-12-13 10:50:46+05:30,2023-12-13 10:50:46,2023-12-13 08:09:46,161.0,2.683333333333333,12.958333,77.7010203,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID282511,240,FKN00GL8979,MOTOR CYCLE,2023-11-25,2023-11-25 09:25:46+05:30,2023-11-25 09:25:46,2023-11-25 08:45:46,40.0,0.6666666666666666,12.9588478,77.7010502,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID197302,240,FKN00GL8979,MOTOR CYCLE,2023-12-21,2023-12-21 08:12:46+05:30,2023-12-21 08:12:46,2023-12-21 05:57:46,135.0,2.25,12.9587427,77.7010185,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID264131,254,FKN00GL202921,MAXI-CAB,2024-01-20,2024-01-20 14:24:46+05:30,2024-01-20 14:24:46,2024-01-20 12:38:46,106.0,1.7666666666666666,12.9999728,77.5411502,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara,2,"JUNCTION::BTP206 - Shankara Mutt Circle, Vijayanagar"
FKID254693,254,FKN00GL202923,CAR,2024-01-20,2024-01-20 12:22:46+05:30,2024-01-20 12:22:46,2024-01-20 12:18:46,4.0,0.06666666666666667,12.9986367,77.5422292,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara,2,"JUNCTION::BTP206 - Shankara Mutt Circle, Vijayanagar"
FKID251512,259,FKN00GL200686,SCOOTER,2024-01-17,2024-01-17 13:01:46+05:30,2024-01-17 13:01:46,2024-01-17 11:54:46,67.0,1.1166666666666667,12.9002443,77.6755024,No Junction,Bellandur,1,POLICE_STATION::Bellandur
FKID260992,261,FKN00GL207144,CAR,2024-01-21,2024-01-21 11:30:46+05:30,2024-01-21 11:30:46,2024-01-21 11:12:46,18.0,0.3,12.9959504,77.6954819,No Junction,Mahadevapura,5,POLICE_STATION::Mahadevapura
FKID243121,262,FKN00GL194723,SCOOTER,2024-01-14,2024-01-14 13:26:46+05:30,2024-01-14 13:26:46,2024-01-14 13:11:46,15.0,0.25,13.0058634,77.571235,No Junction,Malleshwaram,1,POLICE_STATION::Malleshwaram
FKID246853,262,FKN00GL57026,SCOOTER,2024-01-14,2024-01-14 09:50:46+05:30,2024-01-14 09:50:46,2024-01-14 09:26:46,24.0,0.4,13.0077544,77.5711498,No Junction,Malleshwaram,2,POLICE_STATION::Malleshwaram
FKID255789,263,FKN00GL203656,PRIVATE BUS,2024-01-19,2024-01-19 02:31:46+05:30,2024-01-19 02:31:46,2024-01-19 01:49:46,42.0,0.7,12.8407337,77.644076,No Junction,Electronic City,1,POLICE_STATION::Electronic City
FKID248599,267,FKN00GL198571,CAR,2024-01-17,2024-01-17 04:26:46+05:30,2024-01-17 04:26:46,2024-01-17 04:19:46,7.0,0.11666666666666667,12.9252221,77.6754864,No Junction,Bellandur,1,POLICE_STATION::Bellandur
FKID248432,267,FKN00GL198602,PASSENGER AUTO,2024-01-17,2024-01-17 04:20:46+05:30,2024-01-17 04:20:46,2024-01-17 02:53:46,87.0,1.45,12.925234,77.6758016,No Junction,Bellandur,2,POLICE_STATION::Bellandur
FKID265522,268,FKN00GL199878,MOTOR CYCLE,2024-01-17,2024-01-17 11:35:46+05:30,2024-01-17 11:35:46,2024-01-17 11:25:46,10.0,0.16666666666666666,12.9609318,77.5270087,No Junction,Byatarayanapura,2,POLICE_STATION::Byatarayanapura
FKID244541,270,FKN00GL109093,SCOOTER,2024-01-13,2024-01-13 11:36:46+05:30,2024-01-13 11:36:46,2024-01-13 09:15:46,141.0,2.35,12.9811041,77.5984675,BTP042 - Minsk Square Junction (CTO),Shivajinagar,2,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID252851,270,FKN00GL11683,SCOOTER,2024-01-20,2024-01-20 08:44:46+05:30,2024-01-20 08:44:46,2024-01-20 05:30:46,194.0,3.2333333333333334,12.9811758,77.5984544,BTP042 - Minsk Square Junction (CTO),Shivajinagar,1,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID252776,270,FKN00GL201539,SCOOTER,2024-01-20,2024-01-20 08:41:46+05:30,2024-01-20 08:41:46,2024-01-20 05:29:46,192.0,3.2,12.981543,77.5986584,BTP042 - Minsk Square Junction (CTO),Shivajinagar,1,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID252846,270,FKN00GL23403,SCOOTER,2024-01-20,2024-01-20 08:44:46+05:30,2024-01-20 08:44:46,2024-01-20 05:28:46,196.0,3.2666666666666666,12.981144,77.5984181,BTP042 - Minsk Square Junction (CTO),Shivajinagar,1,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID252781,270,FKN00GL2819,SCOOTER,2024-01-20,2024-01-20 08:41:46+05:30,2024-01-20 08:41:46,2024-01-20 05:29:46,192.0,3.2,12.9811516,77.5984602,BTP042 - Minsk Square Junction (CTO),Shivajinagar,1,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID252791,270,FKN00GL67989,SCOOTER,2024-01-20,2024-01-20 08:42:46+05:30,2024-01-20 08:42:46,2024-01-20 05:29:46,193.0,3.216666666666667,12.981144,77.5984181,BTP042 - Minsk Square Junction (CTO),Shivajinagar,1,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID244539,270,FKN00GL9526,SCOOTER,2024-01-13,2024-01-13 11:36:46+05:30,2024-01-13 11:36:46,2024-01-13 08:34:46,182.0,3.033333333333333,12.9811041,77.5984675,BTP042 - Minsk Square Junction (CTO),Shivajinagar,2,JUNCTION::BTP042 - Minsk Square Junction (CTO)
FKID251351,272,FKN00GL100140,CAR,2024-01-16,2024-01-16 05:02:46+05:30,2024-01-16 05:02:46,2024-01-16 02:50:46,132.0,2.2,12.9739682,77.6231647,No Junction,Halasur,1,POLICE_STATION::Halasur
FKID240614,272,FKN00GL12905,MAXI-CAB,2024-01-11,2024-01-11 04:30:46+05:30,2024-01-11 04:30:46,2024-01-11 02:00:46,150.0,2.5,12.9739606,77.6233519,No Junction,Halasur,1,POLICE_STATION::Halasur
FKID243470,272,FKN00GL195005,PASSENGER AUTO,2024-01-14,2024-01-14 05:36:46+05:30,2024-01-14 05:36:46,2024-01-14 05:22:46,14.0,0.23333333333333334,12.973911,77.6234192,No Junction,Halasur,1,POLICE_STATION::Halasur
FKID246741,272,FKN00GL196661,MOTOR CYCLE,2024-01-14,2024-01-14 09:28:46+05:30,2024-01-14 09:28:46,2024-01-14 05:36:46,232.0,3.8666666666666667,12.973911,77.6234192,No Junction,Halasur,1,POLICE_STATION::Halasur
FKID020019,276,FKN00GL18793,SCOOTER,2024-01-10,2024-01-10 13:25:46+05:30,2024-01-10 13:25:46,2024-01-10 13:23:46,2.0,0.03333333333333333,12.9957394,77.6135476,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID251293,276,FKN00GL200531,SCOOTER,2024-01-16,2024-01-16 14:37:46+05:30,2024-01-16 14:37:46,2024-01-16 14:35:46,2.0,0.03333333333333333,12.995788,77.6135363,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID251295,276,FKN00GL200533,SCOOTER,2024-01-16,2024-01-16 14:37:46+05:30,2024-01-16 14:37:46,2024-01-16 14:35:46,2.0,0.03333333333333333,12.995788,77.6135363,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID266807,276,FKN00GL200738,SCOOTER,2024-01-16,2024-01-16 02:55:46+05:30,2024-01-16 02:55:46,2024-01-16 02:45:46,10.0,0.16666666666666666,12.9969333,77.6114067,No Junction,Pulikeshinagar(F.Town),2,POLICE_STATION::Pulikeshinagar(F.Town)
FKID253324,276,FKN00GL201939,SCOOTER,2024-01-20,2024-01-20 12:56:46+05:30,2024-01-20 12:56:46,2024-01-20 12:54:46,2.0,0.03333333333333333,12.9958085,77.6135236,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID253330,276,FKN00GL201942,SCOOTER,2024-01-20,2024-01-20 12:56:46+05:30,2024-01-20 12:56:46,2024-01-20 12:54:46,2.0,0.03333333333333333,12.9958085,77.6135236,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID264177,276,FKN00GL202207,MOTOR CYCLE,2024-01-20,2024-01-20 13:02:46+05:30,2024-01-20 13:02:46,2024-01-20 12:56:46,6.0,0.1,12.9957468,77.613551,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID266139,277,FKN00GL57243,CAR,2024-01-16,2024-01-16 11:28:46+05:30,2024-01-16 11:28:46,2024-01-16 10:25:46,63.0,1.05,13.0280171,77.5738743,No Junction,Kodigehalli,2,POLICE_STATION::Kodigehalli
FKID241661,279,FKN00GL18427,PASSENGER AUTO,2024-01-11,2024-01-11 10:30:46+05:30,2024-01-11 10:30:46,2024-01-11 10:29:46,1.0,0.016666666666666666,12.9424217,77.6967572,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID239835,279,FKN00GL192322,PASSENGER AUTO,2024-01-12,2024-01-12 06:11:46+05:30,2024-01-12 06:11:46,2024-01-12 06:07:46,4.0,0.06666666666666667,12.9435675,77.6981042,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID019353,285,FKN00GL18181,SCOOTER,2024-01-12,2024-01-12 04:14:46+05:30,2024-01-12 04:14:46,2024-01-12 01:33:46,161.0,2.683333333333333,12.9578617,77.5193395,No Junction,Byatarayanapura,1,POLICE_STATION::Byatarayanapura
FKID241914,285,FKN00GL193806,PASSENGER AUTO,2024-01-11,2024-01-11 11:19:46+05:30,2024-01-11 11:19:46,2024-01-11 11:15:46,4.0,0.06666666666666667,12.9580033,77.5192567,No Junction,Byatarayanapura,1,POLICE_STATION::Byatarayanapura
FKID178877,286,FKN00GL146302,CAR,2023-12-12,2023-12-12 07:50:46+05:30,2023-12-12 07:50:46,2023-12-12 07:27:46,23.0,0.38333333333333336,13.1915518,77.6465841,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID174787,286,FKN00GL26070,MAXI-CAB,2023-12-11,2023-12-11 10:25:46+05:30,2023-12-11 10:25:46,2023-12-11 03:28:46,417.0,6.95,13.1914398,77.6464236,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID245172,290,FKN00GL182871,SCOOTER,2024-01-15,2024-01-15 12:44:46+05:30,2024-01-15 12:44:46,2024-01-15 06:47:46,357.0,5.95,13.0714383,77.5881517,No Junction,Kodigehalli,2,POLICE_STATION::Kodigehalli
FKID245138,290,FKN00GL24467,SCOOTER,2024-01-15,2024-01-15 12:16:46+05:30,2024-01-15 12:16:46,2024-01-15 11:06:46,70.0,1.1666666666666667,13.0714317,77.5881683,No Junction,Kodigehalli,1,POLICE_STATION::Kodigehalli
FKID261930,290,FKN00GL4424,SCOOTER,2024-01-15,2024-01-15 12:16:46+05:30,2024-01-15 12:16:46,2024-01-15 06:48:46,328.0,5.466666666666667,13.0714317,77.58814,No Junction,Kodigehalli,2,POLICE_STATION::Kodigehalli
FKID246292,293,FKN00GL197110,MAXI-CAB,2024-01-14,2024-01-14 06:08:46+05:30,2024-01-14 06:08:46,2024-01-14 06:02:46,6.0,0.1,13.0185667,77.5585098,No Junction,Yeshwanthpura,1,POLICE_STATION::Yeshwanthpura
FKID226491,294,FKN00GL182956,CAR,2024-01-04,2024-01-04 11:30:46+05:30,2024-01-04 11:30:46,2024-01-04 10:49:46,41.0,0.6833333333333333,12.9712443,77.5976742,BTP063 - Siddalingaiah Circle,Cubbon Park,1,JUNCTION::BTP063 - Siddalingaiah Circle
FKID267010,296,FKN00GL178168,SCOOTER,2024-01-15,2024-01-15 12:35:46+05:30,2024-01-15 12:35:46,2024-01-15 10:50:46,105.0,1.75,12.9888828,77.5991039,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID245830,297,FKN00GL196761,SCOOTER,2024-01-14,2024-01-14 04:09:46+05:30,2024-01-14 04:09:46,2024-01-14 04:07:46,2.0,0.03333333333333333,12.9790076,77.6954083,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID242990,298,FKN00GL194621,SCOOTER,2024-01-16,2024-01-16 04:30:46+05:30,2024-01-16 04:30:46,2024-01-16 03:16:46,74.0,1.2333333333333334,12.9308657,77.6067622,No Junction,Mico Layout,1,POLICE_STATION::Mico Layout
FKID283345,299,FKN00GL164029,SCOOTER,2023-12-21,2023-12-21 08:25:46+05:30,2023-12-21 08:25:46,2023-12-21 03:15:46,310.0,5.166666666666667,12.9960261,77.6678244,No Junction,Banaswadi,5,POLICE_STATION::Banaswadi
FKID200744,299,FKN00GL164029,SCOOTER,2023-12-21,2023-12-21 12:26:46+05:30,2023-12-21 12:26:46,2023-12-21 08:25:46,241.0,4.016666666666667,12.9959546,77.6678192,No Junction,Banaswadi,1,POLICE_STATION::Banaswadi
FKID212050,299,FKN00GL172438,SCOOTER,2023-12-30,2023-12-30 06:41:46+05:30,2023-12-30 06:41:46,2023-12-30 06:31:46,10.0,0.16666666666666666,12.9957799,77.6681367,No Junction,Mahadevapura,2,POLICE_STATION::Mahadevapura
FKID214622,299,FKN00GL172520,SCOOTER,2023-12-30,2023-12-30 10:14:46+05:30,2023-12-30 10:14:46,2023-12-30 06:31:46,223.0,3.716666666666667,12.9959318,77.6680667,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID214725,299,FKN00GL174464,SCOOTER,2023-12-30,2023-12-30 10:15:46+05:30,2023-12-30 10:15:46,2023-12-30 06:32:46,223.0,3.716666666666667,12.9957482,77.6680964,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID215305,299,FKN00GL174917,SCOOTER,2023-12-30,2023-12-30 06:40:46+05:30,2023-12-30 06:40:46,2023-12-30 06:31:46,9.0,0.15,12.995558,77.6683253,No Junction,Mahadevapura,2,POLICE_STATION::Mahadevapura
FKID243122,299,FKN00GL194724,CAR,2024-01-16,2024-01-16 02:18:46+05:30,2024-01-16 02:18:46,2024-01-16 02:17:46,1.0,0.016666666666666666,12.9960214,77.6684987,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID195847,299,FKN00GL40276,MOTOR CYCLE,2023-12-21,2023-12-21 03:29:46+05:30,2023-12-21 03:29:46,2023-12-21 03:15:46,14.0,0.23333333333333334,12.995939,77.6679702,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID227574,299,FKN00GL4345,PASSENGER AUTO,2024-01-05,2024-01-05 02:49:46+05:30,2024-01-05 02:49:46,2024-01-05 02:48:46,1.0,0.016666666666666666,12.9959671,77.6679121,No Junction,Mahadevapura,1,POLICE_STATION::Mahadevapura
FKID240490,306,FKN00GL192823,SCOOTER,2024-01-11,2024-01-11 03:41:46+05:30,2024-01-11 03:41:46,2024-01-11 03:38:46,3.0,0.05,13.0469209,77.5008906,No Junction,Peenya,2,POLICE_STATION::Peenya
FKID234698,314,FKN00GL183203,MOTOR CYCLE,2024-01-04,2024-01-04 14:27:46+05:30,2024-01-04 14:27:46,2024-01-04 14:26:46,1.0,0.016666666666666666,12.9933135,77.6620012,No Junction,Banaswadi,1,POLICE_STATION::Banaswadi
FKID238270,318,FKN00GL191309,SCOOTER,2024-01-10,2024-01-10 04:49:46+05:30,2024-01-10 04:49:46,2024-01-10 04:48:46,1.0,0.016666666666666666,12.9402947,77.572931,BTP109 - Dewan Madhava Rao Junction,Basavanagudi,1,JUNCTION::BTP109 - Dewan Madhava Rao Junction
FKID179443,323,FKN00GL147969,LGV,2023-12-12,2023-12-12 10:27:46+05:30,2023-12-12 10:27:46,2023-12-12 10:25:46,2.0,0.03333333333333333,12.9537079,77.5430133,"BTP095 - Satellite Bus Stand, Mysore Road",Byatarayanapura,2,"JUNCTION::BTP095 - Satellite Bus Stand, Mysore Road"
FKID185439,323,FKN00GL151257,CAR,2023-12-15,2023-12-15 10:58:46+05:30,2023-12-15 10:58:46,2023-12-15 02:04:46,534.0,8.9,12.9536097,77.5423118,BTP096 - Gali Anjaneya Temple,Byatarayanapura,1,JUNCTION::BTP096 - Gali Anjaneya Temple
FKID191719,323,FKN00GL156335,SCOOTER,2023-12-19,2023-12-19 04:01:46+05:30,2023-12-19 04:01:46,2023-12-19 03:51:46,10.0,0.16666666666666666,12.9535296,77.5426058,BTP096 - Gali Anjaneya Temple,Byatarayanapura,2,JUNCTION::BTP096 - Gali Anjaneya Temple
FKID191691,323,FKN00GL156339,SCOOTER,2023-12-19,2023-12-19 04:01:46+05:30,2023-12-19 04:01:46,2023-12-19 03:51:46,10.0,0.16666666666666666,12.9535296,77.5426058,BTP096 - Gali Anjaneya Temple,Byatarayanapura,2,JUNCTION::BTP096 - Gali Anjaneya Temple
FKID297014,324,FKN00GL230577,MOTOR CYCLE,2024-03-14,2024-03-14 11:16:46+05:30,2024-03-14 11:16:46,2024-03-14 08:04:46,192.0,3.2,13.0353369,77.5891384,No Junction,Hebbala,2,POLICE_STATION::Hebbala
FKID201421,339,FKN00GL164549,MOTOR CYCLE,2023-12-26,2023-12-26 01:38:46+05:30,2023-12-26 01:38:46,2023-12-26 01:31:46,7.0,0.11666666666666667,13.0084122,77.5428548,No Junction,Rajajinagar,1,POLICE_STATION::Rajajinagar
FKID201896,339,FKN00GL164914,SCOOTER,2023-12-24,2023-12-24 06:32:46+05:30,2023-12-24 06:32:46,2023-12-24 05:59:46,33.0,0.55,13.00836,77.542985,No Junction,Rajajinagar,1,POLICE_STATION::Rajajinagar
FKID195723,341,FKN00GL0088,SCOOTER,2023-12-21,2023-12-21 04:49:46+05:30,2023-12-21 04:49:46,2023-12-21 02:30:46,139.0,2.316666666666667,12.9913087,77.5884906,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID195712,341,FKN00GL0166,SCOOTER,2023-12-21,2023-12-21 04:40:46+05:30,2023-12-21 04:40:46,2023-12-21 02:30:46,130.0,2.1666666666666665,12.9914147,77.5885449,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID158457,341,FKN00GL102161,SCOOTER,2023-12-08,2023-12-08 08:46:46+05:30,2023-12-08 08:46:46,2023-12-08 05:10:46,216.0,3.6,12.9913967,77.5885317,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID198495,341,FKN00GL102688,SCOOTER,2023-12-21,2023-12-21 04:42:46+05:30,2023-12-21 04:42:46,2023-12-21 02:30:46,132.0,2.2,12.9913917,77.5885185,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID198497,341,FKN00GL104849,SCOOTER,2023-12-21,2023-12-21 04:40:46+05:30,2023-12-21 04:40:46,2023-12-21 02:29:46,131.0,2.183333333333333,12.9913984,77.5885334,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID164656,341,FKN00GL111459,MOTOR CYCLE,2023-12-08,2023-12-08 08:46:46+05:30,2023-12-08 08:46:46,2023-12-08 05:10:46,216.0,3.6,12.9914526,77.5885339,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID180987,341,FKN00GL11617,SCOOTER,2023-12-23,2023-12-23 04:53:46+05:30,2023-12-23 04:53:46,2023-12-23 02:56:46,117.0,1.95,12.9915999,77.5884232,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
